text|label
4799下的單,收到的時候價格變成了4699,並贈送一張殺毒光盤,然後就因為新增加贈品的原因,我無法申請價格保護,這明顯是京東逃避價格保護的小手段,讓我十分的不爽! 而且什麼東西都沒有送！！！！|0
實際上，該顯卡是沒有XP系統的官方驅動盤的，就是裝上了XP,也只是樣子上是，其功能（顯卡驅動只是兼容）會慢慢會顯出殘缺。所以京東介紹該品時，要先交代清楚，免得人家誤入歧途。只有裝VISTA一條是正路。|0
網卡老出問題，不知道是不是驅動的問題 買的是時候說是僅售66台，買了之後「僅售66台」的標語消失了，上當了！！！|0
疑似返修機！理由： 1.鍵盤上面音樂快捷鍵的貼膜有6條劃痕。 2.右下角的「閃聯」貼膜翻腳。 3.底面的所有的螺絲都有被擰過的痕跡，漆很明顯地掉了。|0
拿回來裝系統的時後才發現屏幕有個壞點 當時驗機的時候我就怕有壞點 dos系統沒法驗證 回來才發現 看來買電腦 最好帶個安裝盤 不然真是鬧心~~~~|0
可能是被我遇到了極個別案例， 新機器，開機白屏，無任何顯示，更加沒有出現華碩logo,提貨當天已送回，要求退貨，事件正在處理中。|0
顯示屏清晰度不夠，在白色背景下是灰濛濛的，如同磨砂玻璃，不白亮，整個屏幕有無數雪花點或橫條。俗稱「雪花屏」。優化大師檢測結果是：友達品牌的屏幕，製造日期為：2006年第一周。|0
操作系統啊   真不好  加一個windows又用不了多少錢？  建議  增加安裝系統的服務|0
要是帶藍牙、攝像頭就完美了。不過價格就高上去了。 剛買一星期又跌了200元，不爽。|0
屏幕轉軸有點鬆，不知道是不是個例 電池使用時間實在是一般 在網上找不到讀卡器驅動|0
散熱有待加強，不過12寸的好像基本都是這樣的。。 vista的系統，用得很不習慣。。。|0
屏有一個亮點，不過在開始欄，用時看不出來～～外殼和鍵盤比較愛花，爪紋啊～～得趕緊配一套全方位的衣服～～|0
但無線網卡有時愛斷！而且說明書根本就沒有，就是現在誰都會使也不是誰都有功夫沒事就研究它！不知是聯想懶還是要省點重量把紙質的全放到機器裡！很討厭！電源線感覺有點短!某些地方不太夠長！|0
基本上沒有缺點，因為他的缺點是所有筆記本的缺點：為什麼還不能升級其中的硬件以便做到永遠不過時呢？（基本上是一種夢想）|0
說明書寫的比較簡單，這款筆記本送的三星內存不知道該怎麼裝，雖然說明書上寫了，但是由於沒這方面的經驗，所以打算去保修點讓專業人士幫我裝，所以稍微麻煩了點。|0
發熱量大，尤其是vista系統升級時候，底部有點燙。寬頻比一般的12寸本大，感覺像是13.3的。|0
12寸感覺是小了點，眼睛不好的酌情考慮喲。VISTA仍舊感覺是雞肋，食之無味棄之可惜！|0
黑邊太大,屏幕還可以再大些,沒有光驅,送的瑞星還是光盤版的,內存條需要自己裝,vista系統太不好用,跟很多軟件都不兼容.沒有觸摸板不太方便.還有就是只有一個分區有點鬱悶.|0
分區只有一個C盤，而且沒有光驅。備份系統比較麻煩。如果隨意分區的話，很可能把備份系統給破壞|0
降價也太快了吧！剛買了一個星期就掉了200元，還多送一個鼠標！真是倒霉！|0
附贈的硬盤、原裝鼠標、包和內存條都還可以，瑞星殺毒軟件的序列號在哪裡？？？？看評論回復說是有個刮刮卡，不知道那位大俠在贈品裡面見過，我是沒找到。|0
電池是4芯的,雞肋,不是9芯的也就罷了,6芯的總該算標準配置吧,不厚道|0
電池好像時間比較長 Lenovo標誌印在上面感覺有點傻 還是喜歡只印ibm的 Vista裝的實在不爽，第一次開機用了5，6分鐘 ， 第二根內存插進去才稍微好點，沒光驅也不知道怎麼裝個xp進去|0
感覺做工、材料什麼的比以前IBM時代有了退步！當然不是360的問題！|0
預裝的vista的確很不好使，帶來了很多麻煩，bios預設硬盤模式也很讓人尷尬，差的就拿回去返修了|0
VISTA系統 用2G內存運行 還是有些慢 送的東西裡 瑞星殺毒有些雞肋 要是能換成其他更有用的東西：如耳機啊一類的東西就比較合適了|0
還是對VISTA不滿意，佔地兒，用著也不順手。朋友說，這是個過渡系統，就像當年的WINME，不到一年就會被取代。話說。。。WIN7不錯，不過好像只有測試版。|0
預裝的VISTA系統很吃內存，2G內存的情況下，系統啟動的速度仍然有點慢，而且啟動時加載的程序實在太多了，桌面上圖標一大排|0
聯想把IBM的牌子毀了，的質量太差了！我剛拿到貨，就發現液晶顯示下面整體泛黃。|0
沒有光驅，裝東西不方便，還是要配個外置光驅才好。內存1G根本帶不起來VISTA，幸好送了個1G內存。|0
邊框太粗,相經放在一起的T40,邊框有點過份了 系統vista home太雞肋了,裝2003花了大量時間,建議沒有光驅的同志做好準備|0
'lenovo' logo 粘貼的有些粗糙，說明有些細節注意不夠，影響品牌|0
vista配合2G的內存，速度還是有點跟不上，但是還在可接受範圍，其他暫時還沒發現有問題。。。|0
1G的內存有點小，跑起來忒慢 剛到手就便宜200，還送鼠標和殺毒軟件了 能不降那麼快嗎|0
60G的硬盤感覺小了點，扣除系統預裝的程序，只有120G可以用，要是硬盤320就好了|0
不是經典的磨沙哦，有點遺憾，我相信採用經典的磨沙，喜歡者會多些|0
160G的硬盤感覺小了點，扣除系統預裝的程序，只有120G可以用，要是硬盤320就好了。原裝的VISTA系統砍掉可惜，不砍掉用著不太順手，有點影響速度。|0
機器標配1G內存，但是卻帶了VISTA系統，在沒有裝入贈品的1G內存時，系統明顯感覺非常緩慢，運行較為吃力，應該標配2G內存。|0
這VISTA用著也太不習慣了，而且預裝了那麼多亂七八糟的東西，都不知道該留什麼~~~ 換XP也太麻煩了|0
1.McAFee和Office07只有1-2月的試用期,馬上要買,麻煩; 2.電池不經用,只能用2小時不到,還是在節能模式下|0
沒有配置藍牙功能。預裝vista，不習慣用，自己安裝系統有點麻煩。|0
邊框的確是寬；12用1280X800用在文字處理上的話，還是顯得眼睛有點累；硬盤分區是腦殘人士做的，不過無所謂，到手就換了個320的硬盤|0
為什麼每次開機進去屏幕超亮,鬱悶, 不能分區,開機速度慢,VISTA是不好用 送的硬盤數據線超短,不好用,讀寫速度慢,無鼠標送|0
無驅動盤~~!系統不能幫助買家重裝~!無適合的套餐選擇~!|0
要是有藍牙就好了。 這款電腦不知道怎麼回事，屏幕總愛黑，估計是vista系統的問題。。？不太習慣|0
缺少隨機的幫助文檔，各個硬件接口只能靠猜的。機器裡預裝的軟件比較雜亂無章，也沒有找到解釋的地方。|0
剛到手需要Vista系統 自帶的軟件一大堆，感覺沒什麼用 硬盤沒有分區 裝了一個內存條，感覺速度還是慢|0
1.分區不合理 2.自帶的vista home 不實用  以上是聯想的問題不關京東事,但是還是提一下....|0
1.聲音效果粗糙 2.機器本身以及屏幕愛吸塵 3.自帶的vista home 不實用|0
硬盤分區太不合理，這麼多錢買回來還得從新分區，細節上讓人失望|0
屏幕邊框太寬，寬的稍有點誇張，頂部，左右兩側，風扇還是有點響，不知道什麼原因，反正我使用中風扇一直響，不是很大，膽也不小|0
屏幕黑邊太寬。v版windows面目全非，極其不習慣，目前沒有發現其他什麼問題，續航時間3小時9分鐘，比說明上少點。|0
自帶的vista系統不滿意，更改xp系統，遇到pci簡易通訊控制器驅動安裝不了的問題。希望京東技術客服能給我們一個完整改裝xp系統的方案。|0
即使加了1G內存，相對於台式機+XP，Vista還是有點慢，而且幾個老版本的軟件需要重整了。|0
本來想把包裝箱子什麼的扔了,結果告訴我所有的都要帶走保留,不然到時候維修或者退貨會不行,害我拎著個裝箱子的大包走的|0
系統預裝的Vista用起來讓人不爽，另外要是能送1G內存條就更好了。呵呵|0
1.屏幕下方有一小區域反光，可能是漏光 2.沒有光驅，沒有辦法刻錄恢復盤，需要去找外置光驅|0
沒有帶藍牙功能，沒有攝像頭，沒有指紋識別，也沒有預留3G模塊，很難升級。1G內存太小，原來期望很高的X4500的集成顯卡性能令人失望，在vista評分系統裡成了瓶頸|0
1.電池續航性能不好（畢竟是4芯），開一半亮度，只上網能用1個半小時左右，買個備用電池是必要的。 2.USB口供電不足，喜歡用USB設備的朋友注意了。 3.顯卡，3d是這機器瓶頸，高清影片倒是夠用|0
沒光驅 體積是１３寸的。屏幕顯得很小。 系統不好，分區不合理。 １ｇ內存太小。 不送鼠標。不知道怎麼想的，送個鼠標能賠本嗎。 價格稍貴， 集成顯卡，玩不了遊戲 沒有內置貓|0
硬盤讀寫速度偏低，不知是否還和顯卡有關，跑vista感覺還是有點慢|0
集成顯卡,玩使命召喚5等要求很高的遊戲比較卡,沒有高清輸出,用料沒有以前老款結實了|0
太小了，字看得太累人了，不太適合商務機使用； 原裝系統太慢，改了XP，但是自己水平有限，不倫不類的； 價格貴，性價比低， 中午付款，下午價格就降了100元，鬱悶啊。 能否多送一些東東啊？？|0
裝的是V系統,標配了1G內存,當然不夠用了,於是要加內存,心裡呼:奸商啊,哈哈.|0
如果能有藍牙的話，就完美了，商務用沒藍牙還是不方便啊，有藍牙那型號的又帶攝像頭。另外，我怎麼沒發現包裝箱裡有原裝的包？大家不是都有的嗎？|0
不帶光驅，讀卡器居然沒有一個封口墊片，只好拿個TF-SD卡套塞進去代用，A面後方有些松，屏幕線裸露。|0
Vista確實很……還在磨合期， 很占內存，右掌托溫度比較高。 散熱需要改善，聲音略有點響。 寬屏看起來有點過寬。 USB插口之間距離太近，沒有辦法全用上。|0
系統太崩潰啦，220g的c盤，vista也不好用，要重裝xp，裝驅動，麻煩|0
1、這款機器的造工問題，比較粗糙，塑料感太重了，這應該是為了輕便而犧牲了材料質量 2、機器底部插電池的位置的造工真的很差，這個HP要檢討一下 3、還是造工設計問題，電源插口位置設計不合理|0
NND，總結最多只讓人寫100字，不夠啊，見總結！ 一，做工較粗糙！塑料感極強，整個一個塑料洗臉盆！機身銜接縫隙大，上下不齊！ 二，鋼琴烤漆容易髒，容易刮傷！指紋就不用說了，才兩天烤漆就刮傷了！|0
vista系統實在是喜歡不起來.開關機慢.開機有一兩聲喀喀聲.做工一般,沒什麼質感.音量小,音質不佳.|0
鋼琴漆沾染指紋油污嚴重；無線網卡是5100的，只能支持150M端口；機身過於厚重，加上電源，有6斤多重。|0
我去官網下了最新的XP驅動，結果聲卡裝好了，有聲音了，接著裝顯卡，裝完顯卡，電腦就沒聲音了，一共裝了四次，第三次才發現顯卡驅動和聲卡驅動衝突， 然後在官網下了前一個顯卡驅動，終於搞定了，沒有衝突|0
某些細節還有改進的餘地，鋼琴漆面好看，但太容易髒，還是磨砂的好一些，電池是4芯的，續航時間還是短了一點。|0
1.LED上下可視角太小，左右可視角好好；2.自帶的揚聲器聲音小，音質差；3.風扇的聲音偏大；4.自帶的Vista系統太垃圾了，沒有一點意義；5.塑料感太強了，感覺比較低端|0
沒什麼明顯的缺點。就是預裝VISTA系統還是帶來一點麻煩，和軟件的兼容性不理想。|0
VISTA用起來不習慣，速度慢，分區麻煩，帶了很多垃圾軟件，卸載都麻煩|0
裝xp驅動比較麻煩，我還有一個未知設備識別不了，不知道怎麼回事，但不影響使用|0
最恨VISTA，寬帶連接不上，裡面給我裝了個office2007，還要激活，不激活只能用24次，激活了也才用60天，我的天，別這麼小氣啊。|0
第一次裝XP  竟然鍵盤不能用 型號最後被我搞好了 還有就是我同事看見那送的鼠標後 都說是假的 不過是送的 就沒什麼號介意的了|0
屏幕小點 14.1的平看起來  不是很舒服不過要是太大 拿著不方便 特別是出差  背著回家 3.5小時的火車 然後倒車回到家 感覺有點重 可能長時間不鍛煉的原因，去惠普官網沒找到怎麼註冊升級為兩年質保|0
底座比較熱，不過獨立顯卡的能理解。打算加個散熱底座。 換內存比較麻煩，因為底座沒有螺絲的。得把喇叭那那條拆了然後把鍵盤取出來才能裝內存。 面板和鍵盤處收集指紋滿嚴重的。|0
14寸寬屏確實感覺小了點，可視面積太小。漆面有1、2個突起的小疙瘩。風扇聲音還算可以忍受。vista用起來不是很習慣，拿回來必須重裝 C 盤分了200G|0
14寸寬屏確實感覺小了點，可視面積太小。漆面有1、2個突起的小疙瘩。風扇聲音還算可以忍受。vista用起來不是很習慣，而且使用live messenger無法登陸，還要手動運行命令更改一下配置才可以。|0
預裝系統居然有另外兩個盤符：Recover和HP_TOOLS,如果自己再增加兩個，就會顯得盤符好多|0
易粘指紋！！！ 光驅讀盤響！！！ 屏裡面有雜物（一個小黑點，不是死點），個例吧，可以接受|0
風扇聲音比較大，散熱有待改進。另外就是做工有待改進，這可能和國內生產商的技術有直接聯繫吧。|0
觸屏上面有一個小突起，弄不掉，硬盤分區是225G+1G+10G，簡直是搞笑|0
HP網上提供的SATA驅動根本裝不上，從inf文件安裝後，還是切換不到ACHI模式。BIOS刷新後，BIOS設置時，鼠標亂跳，極難操作。|0
屏幕的長寬比例太奇怪，看了很不爽！ 鏡面感太強，還是喜歡亞光的。 分區。。。太暈了！要把所有東西放在C盤！！ 真想不通HP怎麼想的。。。|0
太容易粘指紋了！預裝Vista真是垃圾，只有一個分區，很麻煩。惠普如果能把這個電腦裝上XP賣，可以多賣500塊！|0
拿到手感覺做工一般，上蓋和鍵盤處有點凸起，用手按下很軟，感覺用料太差。沒有IBM紮實的感覺。預裝vista系統太差了，很容易死機。換了xp，快捷鍵驅動裝第一遍鍵盤無反應，要裝兩遍。|0
硬盤分區很讓我崩潰，C盤221G，一共也就250G的盤，也不知道當時分區的人是怎麼想的。我還得到售後去重新分一下，噁心人。|0
屏幕是寬屏的，所以看起來很小，鍵盤海還是手感很爛，沒有預想的好，還以為惠普改了呢…………，後蓋板設計嚴重鄙視，升個內存嗨喲啊從鍵盤拆掉…………|0
HP的電腦分區需要下一番功夫，弄了2個小時才搞定原來的系統裝上了XP，新手朋友需要一個會電腦的幫忙解決|0
指紋太鬱悶了......,刷卡不給開增票,不知道怎麼解釋,刷卡之前沒說明,刷完了才說,我訂單上明明寫著開增票的|0
風扇聲音有點大啊，晚上夜深的時候太炒了。和台式有的一拼。。。|0
1.寬屏真是看著很難受，誰發明的寬屏呀 2.電池好像待機短點，第一次充滿我的只能顯示待2小時|0
風扇聲音比較大；自己拆卸鍵盤添加內存、更換硬盤很不方便；裝回鍵盤還需要一定的技巧才行。|0
1.vista垃圾，剛裝好，刪除機器自帶的試用軟件，就徹底死機，用F11恢復不了。沒恢復盤 2.沒有分區，就一個C盤，重要文件要不停的備份。 3.細節比較粗糙，連接液晶屏的地方，都可以看見電線頭。|0
自帶的VISTA換XP有的難過，花天時間慢慢搞吧，不過都是本本的通病|0
絕對是指紋收集器，太容易留下指紋了，另外如果想增加內存，其實，很難！|0
散熱一般，風扇聲音略大了些！ 說明書太簡約了點，不實用，還得自己摸索！|0
風扇聲音大，vista簡直是雞肋，原本想買V045PA（只有1G內存，dos）才4888元，今天一看返現200元，後悔啊，沒聽朋友的話。|0
1、屏幕反光太歷害了，想出鏡面屏的人太缺德了。沒辦法，我找一圈，發現只有thinkpad t系統有款是普屏的，太貴了。|0
1、散熱確實是一般，尤其是左上角，用一會就會比較熱，當然不至於燙手。 2、電源插口的位置和光驅離的太近了，老阻礙光驅彈出。 3、自帶的喇叭比較差，不過筆記本基本都那樣了，想追求好的音響效果肯定得外置。|0
機箱送來感覺髒髒的，不過是全新的，封條沒有問題。外觀上跟官方的略有區別，其他朋友都說過了，比如沒有籃球場什麼的，我無所謂了，目前這個價格能拿到已經很不容易了。不過今天還送殺毒軟件，有點嫉妒，呵呵|0
外殼A面是有點塑料感，但不影響美觀；機身重量稍微一點點的重，不過一般電腦也這重量；裝XP時出現藍屏，網上說要修改BIOS，就乾脆閒裝VISTA用了；剛開始裝藍牙驅動用不了，後來可以了 ；裸機……|0
CPU差點意思。。要是P8600就爽拉。。不過價格擺在那裡。。塑料感較強。。尤其是鍵盤部分。。觸控板左鍵不大好按。。就是按一下可能沒反應。。有點鬆鬆的。。可能有技巧。。呵呵。。|0
裝了電池管理的那個不開效果最佳會有些卡~~~而且我買了不到3天就降了200~~~哭了~~~|0
不足： 散熱時間長了不知道怎麼樣，還沒有長時間用。附帶光盤沒有XP驅動，要自己下載比較麻煩|0
散熱時間長了不知道怎麼樣，還沒有長時間用。附帶光盤沒有XP驅動，要自己下載比較麻煩|0
裝XP找驅動很麻煩！而且2條1G內存在升級上也很麻煩！最要命的是居然我拿完貨的第二天就送包了！心裡強烈不平衡！|0
散熱不好 京東的包裝實在太差了，一個大盒子，裡面放了幾塊泡沫，而且還沒有塞嚴實，這樣很危險的，系統京東不要吝嗇那幾塊泡沫。|0
發熱量個人感覺還可以.不是很大. 就是對WINXP的支持不是很好了。|0
機子確實比較熱.... 屏幕沒有卡扣,很不習慣,怕時間久了屏幕轉軸松後,合不嚴實了.|0
做工一般，屏幕蓋不嚴，應該是沒有鎖扣的原因，感覺沒有圖片中漂亮|0
我對商品的不滿意主要是在服務方面 第一：京東的客服電話總也打不通 第二：我要灰色的，給我送了個白色的|0
樣子不太商務,塑料感較強,屏幕較小,沒有送鼠標,我自有2000-50的東券不爽,其他都OK|0
貨沒到就降價100，不過不送散熱器了。。。  用了2000-100的券。。 就是屏不知道是什麼牌子的，沒聽過的牌子， 08年第一季度生產的|0
顯卡跑遊戲還是差了點，1g內存運行VISTA還是差了點,屏幕視角還是差了點|0
如果散熱能和THINKPAD一樣就好了，那怕增加點價格也是可以接收的|0
屏幕看上去好像有點小，呵呵！音響效果也沒有預期中的好。價格變化太快了！|0
外觀可以，系統真難裝,LINUX 系統根本不能裝 GHOST 版本的XP 而且剛買就降100|0
屏幕尺寸比Hp14寸小；鍵盤容易進灰，建議京東送鍵盤貼膜；攝像頭刷新率好像不高，總閃。從官方網站下載了所有驅動，統統裝上，發現還有三個PCI未知設備，很鬱悶，誰能告訴我這是啥啊？|0
返修麻煩。第一次給了發了個出現花屏了，然後申請換貨，花了2個星期。|0
按完 WINDOS7後 開極品飛車10很卡 不知道原因  左側腕托處溫度比較熱|0
光驅有點鬧，且讀盤不好，我安裝xp換了3張盤，電池時間過短，只有2.15小時，16：9的屏幕不大習慣|0
對女孩子來說重了點，裝系統麻煩，無驅動盤，下載煩，要一個個試。。。|0
16:9的物理分辨率,整體看起來屏幕比較矮,看高清不錯但是玩遊戲可能不太習慣需要適應.還有就是送的殺毒軟件完全沒有太大用處,還不如送鼠標。散熱還是個問題。右下角的方向鍵感覺似乎有些脆弱！|0
宏基的散熱還是個問題。無cpu風扇轉速的設定，cpu溫度只有44度，機子風扇就轉個不停，而且噪音較大。 和上面的朋友感覺一樣無線信號不太好。比我usb網卡低2-3格。右下角的方向鍵感覺似乎有些脆弱！|0
因為是16:9的物理分辨率,整體看起來屏幕比較矮,看高清不錯但是玩遊戲可能不太習慣需要適應.還有就是送的殺毒軟件完全沒有太大用處,還不如送鼠標|0
17號下的單20號因為急用（朋友生日）所以放棄了贈品殺毒軟件，不然提不到貨，聽說是贈品缺貨。|0
無線信號不太好。比我HP本本信號平均低2-3格。升級驅動並在網卡屬性作參數微調後信號仍比未作任何優化的HP本本無線低1-2格。沒有配Express擴展插槽。鍵盤的好幾個鍵不靈活，方向鍵太小很不方便。|0
預裝系統不咋地     XP系統BIOS改成IDE  啟動項  第一項啟動改成DVD  一切ok    沒有像他們說的那麼麻煩   光驅像發動機  哄哄的  送的瑞星真的很沒必要  建議不要使用|0
裝系統很麻煩,重新分區,LINUX的文件都還在,搞了半小時才裝得上XP|0
系統第一次弄，有點棘手。會了以後還想再裝一次，可惜沒這個機會了。。。。|0
就是沒有系統盤，裝XP用了一下午，換了幾張盤才裝起，推薦不用Gaost   但是主板芯片是GM45的，用了幾款軟件測試都是GM45的，和網上說的PM45不一樣，不知道是怎麼回事|0
屏幕上有1個壞點！！！只是光盤帶的SATA驅動不太明白，還帶的有無用的驅動（比如指紋的）， 京東多的東西都送了，一個鼠標也表現得那麼吝嗇。 可以不要送瑞星那玩意~~~換成鼠標就好了！|0
屏幕上有一個壞點，夜間測試，硬盤滴答滴答的響。後面的螺絲都有卸過的痕跡，讓人有種不放心的感覺！京東多的東西都送了，一個鼠標也表現得那麼吝嗇。|0
左邊掌托比較熱，比右邊熱很多； 交易完成確認太久啦，要8天，效率太低了吧。|0
右邊快捷鍵的驅動要到官網上下載；Linux系統不會用；懸浮式鍵盤雖然好看，但也容易積灰。acer backup manager這個軟件沒有Vista根本就沒有用也看不到，相應的這個快捷鍵也是擺設。|0
商品的不足暫時還沒發現，京東的訂單處理速度實在.......週二就打包完成，週五才發貨...|0
跌價好快啊 觸摸板附近較熱 系統安裝費了很大的事,預裝V或者XP多好啊|0
該死的亮點一個， 沒有操作系統或者是我不會弄， 京東的送貨速度啊！！！！不說了|0
：屏幕色彩有點淡 不鮮艷 是否能調 會的朋友 麻煩告訴我一聲 杜比音響一般 一點低音沒有 有低音炮就好了|0
預裝要是xp就完美了。屏幕感覺不算是很完美，就是總感覺有點泛白。比如說我現在打字吧，是黑色，但是那個電腦總感覺不是那麼的黑，色彩不是那麼的好，但是人要是躺下來，電腦保持剛才的狀態，倒是發現效果不錯。|0
裝系統的時候雖然按大家說的那樣改，但是還是藍屏了好多次，麻煩!~~ 另外，散熱真的不是很好，雖然送了個散熱器，可是效果不明顯； 說明書對使用說明不詳細，網上也沒有什麼資料，只有靠自己摸索；|0
掌托部位溫度比較高，不過測試溫度還好，反正不影響速度就OK 其他還好，還有就是說帶無線網卡插槽的，找了半天沒找出來，京東信息要搞對了|0
說明書不詳細，系統開機不能進入，不知道三星的屏好嗎？有人說是友達LED的，究竟哪個好些？？|0
觸摸板附近較熱，明顯沒有聯想K41A散熱好，K41A只是有點溫溫的而已|0
發熱一般，左手托盤發熱比較快 屏幕一般，可視角度差了點，不是太亮麗 自帶軟件不夠足 機器比較厚重，不太適合女孩子|0
G 105M顯卡還是弱了些，ATI HD 4570會強些。現在DDR3內存偏貴，等它價格降下來再加內存。|0
到手發現右上角邊上有一個亮點，不過在最邊上，也就無所謂了。。。|0
無express插槽，無e-sata, 屏幕可視角太小，色域也只能算湊合，轉軸處塑料感偏重|0
"everst顯示samsung 140AT01-G01 14""lcd,2008產無序列號。不是led屏。可視角度太小，不正對看，感覺灰濛濛的，怕是雪花屏。和philips的顯示器差距明顯。"|0
裝系統確實比較麻煩，先用普通的系統盤裝一次（因為我的這個系統盤版本比較老），裝好後硬盤直接啟動，進入WINDOWS界面後，再用GHOST的光盤裝一次！！（不能直接光驅啟動GHOST的光盤）|0
發熱是有點大，特別在玩遊戲的時候，顯卡有70多°C，不知道正常不正常！不玩遊戲的時候50°C左右，還算可以！|0
CPU-Z檢測內存頻率發現是DDR3 800的內存，和所說的1066不符合。對16：9的屏幕還是不習慣，打遊戲不行。裝系統簡直是噁心，現在開機也顯示有未知系統，估計是LINUX沒清理乾淨|0
風扇轉的比較頻，這好像是Acer通病，音質沒49系列好，電源插口有點緊不太爽，每次拔出要花點力氣，還有裝系統比較麻煩，建議acer以後直接放個dos方便安裝。|0
就是裝系統 很麻煩，用GHOST盤裝會啟動不了， 出現什麼GRUB，後來我用的安裝盤才搞定。但是晚上夜深人靜的時候， 只要我一操作電腦就聽到滴滴的硬盤聲音，不知道是否正常？|0
"""PC卡插槽1 x Express擴展卡插槽""為什麼我找不到！！！！！只有sd卡四合一的卡位...... 還有就是三星的光驅很差，挑盤，幾個系統盤都不認。三星並不是一般的爛"|0
稍稍有些熱，可以接受。。 音箱質量一般，不過我都查低音炮，外面的話用耳機。。。。。。|0
就是裝機時，要先進BIOS設置，改一下硬盤傳輸方式，那成IDE的，先前不知道，搞得裝個XP系統 ，費了好久時間啊。|0
屏幕14：9看的很不舒服 裝XP有點麻煩 機器也有點卡 偶爾也容易死機  散熱太一般了 顯卡也不是很突出 鍵盤也不是很好用因為會按到別的鍵盤|0
不給XP也給個VST啊   毛子LUX   傻不拉幾的    抗不住  還有就是必須先裝顯卡驅動   先裝其他的驅動顯卡驅動就裝不了   不知道咋會事|0
預裝的linux不是直接進入系統的，不方便測試機器。 隨機光盤全英文，說明書沒有註明詳細的硬機，裝驅動比較麻煩。 LED屏沒有聯想的好，聯想的可能調到最暗，Acer的不行。|0
屏幕有點太長，剛開始看得很不舒服，鍵盤間距太大。預裝的LINUX系統不會用，改裝QP費了半天勁。|0
裝系統  太難搞了！ 裝了N多版本的 XP 都裝不上，後來動了殺手鑭  裝了 VISTA, 結果 還真行了！|0
1出風口熱量大，比其他機型散熱大；裝機非常費勁，關閉sata還是不行，格來格去，終於搞定，3驅動不好裝，但找好順序基本沒問題。|0
喜歡AMD的芯片，性價比不錯。這款散熱不錯喜歡AMD的芯片，性價比不錯|0
散熱好像一般。看好多會員用的券，我要是有券就更好了，相比不挺划算的。|0
機器的電池不好，拿來的時候一點虛電都沒有，第一次沖滿電，用了1個半小時左右。還有就是安裝xp需要把硬盤改成ide|0
裝機要改BIOS 散熱不怎麼樣 3dmark06運行未響應，可能是amd的cpu要裝補丁|0
自帶系統很老，如果買回去自己裝系統會比較麻煩。驅動比較難找。|0
配送的速度真的太慢了 ，從下單到收貨5天的時間；還有這款筆記本的電池一點都不耐用，買了不到半個月，電池用不到2個小時，至少嘛3個小時以上還可以。還有攝像頭上面的200萬像素，其實只有30萬像素的效果|0
一點小遺憾，筆記本bios設置裡面硬盤出場設置不能直接安裝xp，需要改一下，我想許多入門玩家會著急一下下。。。|0
電源適配器太熱了。出風口可以烤鴨。驅動太難找了。CPU的溫度沒有低於65，一般都維持在75左右，還沒有玩遊戲呢|0
喜歡AMD的芯片，性價比不錯。這款散熱不錯喜歡AMD的芯片，性價比不錯。這款散熱不錯|0
1、CPU 100%運轉時，溫度帶到80°以上，風扇有些聲音（可接受），但整機溫度控制還可以，手托、鍵盤上幾乎沒有感覺到熱。 2、亮屏不好，反光。 3、鋼琴烤漆好看不好用，不如磨砂質感大氣。|0
貨到手很慢  9號下的單付完款 16號下午才拿到貨  EMS才三天  只能說貨發的慢了還有就是降價真的太快了吧   哎，小鬱悶|0
1）商品還沒收到，價格就已經降了70元。2）似乎打開windows媒體播放器的時間有點長|0
有點重，鍵盤有點鼓起來的感覺，左右鍵比較硬 屏幕有點刺眼，把亮度調低，又有點暗，看時間長感覺眼睛不舒服 不知道是沒有調好，還是其它原因|0
1。顯示屏必須到貨後才能知道是LED,還是LCD的 2。顯卡次點 3。鍵盤感覺質量不好，將來可能會出現問題 4。磁盤分區太少，應該至少三個，c盤系統區應該小點|0
顯卡是64bit的，這點有一定的制約性能，能隨機附帶一個XP的盤就好了，太沉！ 裝了一個XP，搞了半天。|0
可惜不能提供winXP的驅動盤，重裝系統還得一個一個找一個一個下！有點麻煩！|0
鍵盤也是鋼琴漆的，不習慣，手感也一般般。 華碩自帶的軟件和VISTA有衝突，幾個功能鍵手感不好。|0
看了介紹上的圖片以為帶指紋，拿到後才知道是不帶的，有點被騙的感覺。還有就是預裝的是VISTA用的真不舒服。|0
分區不合理，不過也算是各個廠商的通病 另外就配置的均衡性來說，顯卡是比較明顯的短板 拖了整個系統的後腿|0
為什麼要預裝vista？還只給分兩個區，C盤160G……這點相當可惡……|0
硬盤響聲比較大，能聽到較大的可可聲。不知道大家有沒有這種問題。機器發熱比較大，鍵盤中間按鍵比較松，一按下幾個。|0
如果是xp系統就更好了，京東對特價的東東沒價格保護這個比較鬱悶。|0
顯卡低級和其它配置不相符。另外就是運行預裝的VISTA慢，真的是一分價錢一分貨，看小黑比這配置低的運行VISTA都比這快多了。剛改XP了|0
如果活動一直不結束，總感覺有種被欺騙的感覺，哎~~~~~~~~~~?如果活動一直不結束，總感覺有種被欺騙的感覺，哎~~~~~~~~~~?如果活動一直不結束，總感覺有種被欺騙的感覺，哎~~~~~~~~~|0
這款無指紋識別，也無人臉識別，京東資料上要改改了！ 還有攝像頭要光線很好、距離遠的情況下才正常 否則顏色超淡！ 運行VISTA超慢 改了XP就很棒了！|0
VISTA系統可以湊合用著，office2007沒激活的，換了2003的，鍵盤比較生硬！最大的詬病就是內置的攝像頭了~簡直就是垃圾！而且整機較別的品牌的要大一圈，便攜性稍差！|0
